source_index,Station_name,Station_address,Operator,Number_of_plugs,Charger_Type,Charger_rating,Latitude,Longitude,LGANAME,PCODE,Source,ocm_status,ocm_method,ocm_distance_m,ocm_address_score,ocm_id,ocm_address,ocm_attributes,osm_all_status,osm_all_method,osm_all_distance_m,osm_all_address_score,osm_all_id,osm_all_address,osm_all_attributes,osm_fast_dc_status,osm_fast_dc_method,osm_fast_dc_distance_m,osm_fast_dc_address_score,osm_fast_dc_id,osm_fast_dc_address,osm_fast_dc_attributes,chargelarge_all_status,chargelarge_all_method,chargelarge_all_distance_m,chargelarge_all_address_score,chargelarge_all_id,chargelarge_all_address,chargelarge_all_attributes,chargelarge_fast_dc_status,chargelarge_fast_dc_method,chargelarge_fast_dc_distance_m,chargelarge_fast_dc_address_score,chargelarge_fast_dc_id,chargelarge_fast_dc_address,chargelarge_fast_dc_attributes,combined_broad_status,combined_dc_indicated_status
979,,"Wyong Road, Central Coast NSW 2261",BP,2,DC,75 kW,-33.36284489,151.4442893,Central Coast Council,2261.0,Existing Fast Chargers,accepted,coordinate_500m,17.415030438282233,0.546969696969697,266767,"Cnr Mingara Dr & Wyong Rd, Tumbi Umbi, NSW, 2261","{""charger_capacities"": ""75 kW"", ""number_of_plugs"": 2.0, ""operator"": ""BP Pulse (AU)"", ""plug_types"": ""CHAdeMO; CCS (Type 2)""}",accepted,coordinate_500m,7.857232886679396,0.0,10232012344,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""BP Pulse"", ""osm_last_updated"": ""2025-06-17"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},accepted,coordinate_500m,105.71300507964474,0.45277777777777783,15d06bf5-6b4a-425d-9312-bae4b17cc22b-242,"Mingara Dr, Tumbi Umbi, NSW 2261","{""charger_capacities"": 22.0, ""number_of_plugs"": 5, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 3, \""OutOfService\"": 2}""}",unmatched,unmatched,,,,,{},accepted,accepted
1035,Evie Networks,"92 Houston Road, Kingsford NSW 2032",Evie Networks,2,DC,50 kW,-33.9242319,151.2266791,,,,unmatched,unmatched,,,,,{},accepted,coordinate_500m,497.9055094934751,0.0,13206142331,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""bp pulse"", ""osm_last_updated"": ""2025-10-10"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,497.9055094934751,0.0,13206142331,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""bp pulse"", ""osm_last_updated"": ""2025-10-10"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,231.57331232159547,0.6490196078431373,15d06bf5-6b4a-425d-9312-bae4b17cc22b-872,"45-49 Harbourne Rd, Kingsford, NSW 2032","{""charger_capacities"": 22.0, ""number_of_plugs"": 1, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 1}""}",unmatched,unmatched,,,,,{},accepted,accepted
1049,,197-215 Condamine Street Balgowlah NSW 2093,Tesla Motors,6,DC,2x350kW & 2x175kW,-33.7929122,151.2645298,,,,unmatched,unmatched,,,,,{},accepted,coordinate_500m,36.79095774359801,0.0,12968478808,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 8, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-07-02"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,36.79095774359801,0.0,12968478808,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 8, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-07-02"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1061,,"University Of Wollongong, Northfields Avenue, Wollongong NSW 2522",University of Wollongong,6,DC,2x350kW & 2x175kW,-34.4079569,150.877135,,,,unmatched,unmatched,,,,,{},accepted,coordinate_500m,379.89581385762483,0.0,5047211383,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""ChargePoint"", ""osm_last_updated"": ""2025-05-29"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,unmatched
1075,,20-22 Camden Road Campbelltown NSW 2560,Tesla Motors,12,DC,2x350kW & 2x175kW,-34.0722029,150.8068155,,,,accepted,coordinate_and_fuzzy_address,88.31631111082866,0.9836065573770493,266501,"20-22 Camden Road, Campbelltown, New South Wales, 2560","{""charger_capacities"": ""250 kW"", ""number_of_plugs"": 12.0, ""operator"": ""Tesla (Tesla-only charging)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,90.52758036381749,0.0,10774220953,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-10-03"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,90.52758036381749,0.0,10774220953,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-10-03"", ""plug_types"": ""CCS""}",accepted,coordinate_and_fuzzy_address,101.61980034164644,0.8735849056603774,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2578,"38 Camden Rd, Campbelltown, NSW 2560","{""charger_capacities"": 200.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2|CHAdeMO"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,coordinate_and_fuzzy_address,101.61980034164644,0.8735849056603774,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2578,"38 Camden Rd, Campbelltown, NSW 2560","{""charger_capacities"": 200.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2|CHAdeMO"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,accepted
1086,,"241 Waterworth Drive, Mount Annan NSW 2567",Viva Energy Australia,4,DC,2x350kW & 2x175kW,-34.0495366,150.7601125,,,,unmatched,unmatched,,,,,{},accepted,coordinate_500m,18.649731757976735,0.0,12686156645,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""Shell Recharge Solutions"", ""osm_last_updated"": ""2025-03-21"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,18.649731757976735,0.0,12686156645,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""Shell Recharge Solutions"", ""osm_last_updated"": ""2025-03-21"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,77.36979052983494,0.37428571428571433,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2087,"11 - 13 Main St, Mount Annan, NSW 2567","{""charger_capacities"": 120.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,coordinate_500m,77.36979052983494,0.37428571428571433,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2087,"11 - 13 Main St, Mount Annan, NSW 2567","{""charger_capacities"": 120.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,accepted
1088,,"19 Princes Highway, Figtree NSW 2525",Tesla Motors,6,DC,2x350kW & 2x175kW,-34.4366153,150.8632982,,,,accepted,coordinate_500m,91.28621173539278,0.3674603174603175,131564,"The Avenue, Figtree, New South Wales, 2525","{""charger_capacities"": ""22 kW"", ""number_of_plugs"": 2.0, ""operator"": """", ""plug_types"": ""Type 2 (Socket Only)""}",accepted,coordinate_500m,5.023245389456757,0.0,6914659544,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2022-12-15"", ""plug_types"": """"}",accepted,coordinate_500m,134.28024474533382,0.0,10815562193,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 4, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1298,,"173 Canterbury Road, Bankstown NSW 2200",Tesla,6,DC,175 kW,-33.9336017,151.0299345,Canterbury Bankstown Council,2200.0,Fast Charging R1,accepted,coordinate_500m,137.94298302397812,0.42549019607843136,308738,"Chapel Road, Bankstown, NSW","{""charger_capacities"": ""250 kW"", ""number_of_plugs"": 6.0, ""operator"": ""Tesla (including non-tesla)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,168.25694041898552,0.0,12560173013,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,168.25694041898552,0.0,12560173013,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,430.3341095812931,0.16357670221493026,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2587,"44 Gibson Ave, Padstow, NSW 2211","{""charger_capacities"": 60.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,coordinate_500m,430.3341095812931,0.16357670221493026,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2587,"44 Gibson Ave, Padstow, NSW 2211","{""charger_capacities"": 60.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,accepted
1307,,"179-183 Hume Street, Goulburn NSW 2580",Tesla,20,DC,175 kW,-34.7720602,149.6923766,Goulburn Mulwaree Council,2580.0,Fast Charging R1,accepted,coordinate_500m,39.30092369468364,0.5446725860155384,296038,"Lockyer Street, Goulburn, New South Wales, 2580","{""charger_capacities"": ""75 kW"", ""number_of_plugs"": 2.0, ""operator"": ""Chargefox"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,42.09229713896242,0.0,10792695777,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2025-02-25"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,42.09229713896242,0.0,10792695777,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2025-02-25"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1325,,188 Fernleigh Road Glenfield Park NSW 2650,Tesla,6,DC,175 kW,-35.1317745,147.3398455,Wagga Wagga City Council,2650.0,Fast Charging R1,accepted,coordinate_and_fuzzy_address,81.0820937544837,0.8600000000000001,300153,"Fernleigh Road, Glenfield Park, Wagga Wagga, New South Wales, 2650","{""charger_capacities"": ""250 kW"", ""number_of_plugs"": 6.0, ""operator"": ""Tesla (including non-tesla)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,87.44595292424516,0.0,11155180657,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,87.44595292424516,0.0,11155180657,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1343,,2 Bridge Road Griffith NSW 2680,Tesla,6,DC,175 kW,-34.2922641,146.0507015,Griffith City Council,2680.0,Fast Charging R1,accepted,coordinate_and_fuzzy_address,46.939806465659,1.0,306013,"2 Bridge Road, Griffith, NSW, 2680","{""charger_capacities"": ""250 kW"", ""number_of_plugs"": 6.0, ""operator"": ""Tesla (including non-tesla)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,108.48949105643264,0.0,12024063277,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-05-05"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,108.48949105643264,0.0,12024063277,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-05-05"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1346,,"2 Coast Hospital Road, Little Bay NSW 2036",Evie Networks,2,DC,75 kW,-33.9808158,151.2498636,Randwick City Council,2036.0,Kerbside Charging R1,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched
1358,,2 Moonee Beach Road Moonee Beach NSW 2450,Tesla,15,DC,175 kW,-30.204973,153.1501028,Coffs Harbour City Council,2450.0,Fast Charging R1,accepted,coordinate_and_fuzzy_address,68.13567661017414,1.0,311704,"2 Moonee Beach Rd, Moonee Beach, New South Wales, 2450","{""charger_capacities"": ""250 kW"", ""number_of_plugs"": 15.0, ""operator"": ""Tesla (including non-tesla)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,69.23227097088233,0.0,12437997269,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 15, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,69.23227097088233,0.0,12437997269,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 15, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1388,,"218 Katoomba Street, Katoomba NSW 2780",Zeus Renewables,4,DC,175 kW,-33.7177016,150.3112897,Blue Mountains City Council,2780.0,Fast Charging R1,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched
1404,,"234 Miller Street, North Sydney NSW 2060",Evie Networks,4,DC,75 kW,-33.833276,151.2071934,North Sydney Council,2060.0,Kerbside Charging R1,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,coordinate_and_fuzzy_address,469.32670242265016,0.86140350877193,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2142,"155 Miller St, North Sydney, NSW 2060","{""charger_capacities"": 22.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 2}""}",unmatched,unmatched,,,,,{},accepted,unmatched
1417,,25 Danks Street Waterloo NSW 2017,Tesla,8,DC,175 kW,-33.898174,151.2117721,"Sydney, Council of the City of",2017.0,Fast Charging R1,unmatched,unmatched,,,,,{},accepted,coordinate_500m,175.992231396788,0.0,13167181353,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 8, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,175.992231396788,0.0,13167181353,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 8, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_and_fuzzy_address,317.07791718111616,0.8600000000000001,e01de15b-1ce6-4c05-8f89-81b463696ce1-05499c79-aa94-4945-b4be-302838998794,"30 Danks St, Waterloo, NSW 2017","{""charger_capacities"": 22.17, ""number_of_plugs"": 1, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 1}""}",unmatched,unmatched,,,,,{},accepted,accepted
1431,,"260 Victoria Avenue, Chatswood NSW 2067",Tesla,8,DC,175 kW,-33.7949453,151.188291,Willoughby City Council,2067.0,Fast Charging R1,accepted,coordinate_and_fuzzy_address,172.08314753559858,0.8806451612903227,266872,"345 Victoria Avenue, Chatswood, NSW, 2067","{""charger_capacities"": ""120 kW"", ""number_of_plugs"": 2.0, ""operator"": ""Chargefox"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,486.8674059497807,0.0,6753244994,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""JET Charge"", ""osm_last_updated"": ""2026-06-28"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},accepted,coordinate_and_fuzzy_address,188.19270240340757,0.86140350877193,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2543,"345 Victoria Ave, Chatswood, NSW 2067","{""charger_capacities"": 180.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2|Type2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,coordinate_and_fuzzy_address,188.19270240340757,0.86140350877193,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2543,"345 Victoria Ave, Chatswood, NSW 2067","{""charger_capacities"": 180.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2|Type2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,accepted
1445,,"2-8 Turramurra Avenue, Turramurra NSW 2074",Evie Networks,4,DC,75 kW,-33.732342,151.1304142,Ku-ring-gai Council,2074.0,Kerbside Charging R1,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,coordinate_500m,285.7597084844761,0.39801886792452834,15d06bf5-6b4a-425d-9312-bae4b17cc22b-1309,"5 Ray St, Turramurra, NSW 2074","{""charger_capacities"": 40.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Available\"": 2}""}",accepted,coordinate_500m,285.7597084844761,0.39801886792452834,15d06bf5-6b4a-425d-9312-bae4b17cc22b-1309,"5 Ray St, Turramurra, NSW 2074","{""charger_capacities"": 40.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Available\"": 2}""}",accepted,accepted
1452,,"29 Perry Street, Euston NSW 2737",NRMA Electric,4,DC,175 kW,-34.5765963,142.7428195,Balranald Shire Council,2737.0,Fast Charging R1,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched
1485,,"31 Moate Street, Georgetown NSW 2298",Chargefox,2,DC,60 kW,-32.90876,151.7296847,Newcastle City Council,2298.0,Kerbside Charging R1,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched
1518,,"374 Peel Street, Tamworth NSW 2340",Evie Networks,4,DC,175 kW,-31.0900932,150.9304748,Tamworth Regional Council,2340.0,Fast Charging R1,accepted,coordinate_500m,37.02747547629164,0.4979166666666667,312659,"Cooper Lane, Tamworth, NSW, 2340","{""charger_capacities"": ""300 kW; 22 kW"", ""number_of_plugs"": 1.0, ""operator"": ""Evie"", ""plug_types"": ""CCS (Type 2); Type 2 (Socket Only)""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,coordinate_500m,104.6425605905588,0.5111111111111112,393dc550-5791-46d3-a359-20e9e5b406b3-670c57177d3ed025b338c362,"52 Brisbane Street, Tamworth, NSW 2340","{""charger_capacities"": 7.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 3, \""OutOfService\"": 1}""}",unmatched,unmatched,,,,,{},accepted,accepted
1523,,"392 Manns Road, West Gosford NSW 2250",Tesla,12,DC,175 kW,-33.4258966,151.3205356,Central Coast Council,2250.0,Fast Charging R1,unmatched,unmatched,,,,,{},accepted,coordinate_500m,105.96286581023912,0.0,12167451932,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-10-07"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,105.96286581023912,0.0,12167451932,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2025-10-07"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,363.57435725029916,0.39628571428571424,15d06bf5-6b4a-425d-9312-bae4b17cc22b-1609,"26 Central Coast Hwy, West Gosford, NSW 2250","{""charger_capacities"": 22.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 3, \""Charging\"": 1}""}",unmatched,unmatched,,,,,{},accepted,accepted
1526,,"3A Cowell Street, Gladesville NSW 2111",Evie Networks,2,DC,75 kW,-33.8329216,151.1276887,"Hunters Hill, The Council of the Municipality of",2111.0,Kerbside Charging R1,unmatched,unmatched,,,,,{},accepted,coordinate_500m,30.994900716973856,0.0,13073547942,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2025-08-21"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,30.994900716973856,0.0,13073547942,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2025-08-21"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1547,,"424 Hoxton Park Road, Prestons NSW 2170",NRMA Electric,4,DC,175 kW,-33.9304674,150.8750193,Liverpool City Council,2170.0,Fast Charging R1,unmatched,unmatched,,,,,{},accepted,coordinate_500m,60.33294372753167,0.0,12434721630,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2024-12-20"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},accepted,coordinate_and_fuzzy_address,284.4731350331443,0.876271186440678,15d06bf5-6b4a-425d-9312-bae4b17cc22b-214,"402 Hoxton Park Rd, Prestons, NSW 2170","{""charger_capacities"": 40.0, ""number_of_plugs"": 1, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Missing\"": 1}""}",accepted,coordinate_and_fuzzy_address,284.4731350331443,0.876271186440678,15d06bf5-6b4a-425d-9312-bae4b17cc22b-214,"402 Hoxton Park Rd, Prestons, NSW 2170","{""charger_capacities"": 40.0, ""number_of_plugs"": 1, ""operator"": """", ""plug_types"": ""CCS2"", ""status_counts"": ""{\""Missing\"": 1}""}",accepted,accepted
1561,,"46 Wynter Street, Taree NSW 2430",Tesla,12,DC,175 kW,-31.9091185,152.4602815,Mid-Coast Council,2430.0,Fast Charging R1,accepted,coordinate_and_fuzzy_address,227.0198329803968,0.882608695652174,460625,"37 Wynter Street, Taree, NSW, 2430","{""charger_capacities"": ""250 kW"", ""number_of_plugs"": 12.0, ""operator"": ""Tesla (including non-tesla)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,180.52025875529836,0.0,11952634938,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-06-20"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,180.52025875529836,0.0,11952634938,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": """", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-06-20"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
1563,,"47-49A Cleary Street, Hamilton NSW 2303",Chargefox,2,DC,60 kW,-32.9212044,151.7479743,Newcastle City Council,2303.0,Kerbside Charging R1,unmatched,unmatched,,,,,{},accepted,coordinate_500m,18.27798765920072,0.0,13258032985,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 60, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2025-10-26"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},accepted,coordinate_500m,97.72474558505763,0.6185805422647528,ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-114,"59 Lindsay St, Hamilton NSW 2303, Australia, Hamilton, NSW 2303","{""charger_capacities"": 22.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 2}""}",unmatched,unmatched,,,,,{},accepted,unmatched
1564,,477 Coolac Road Coolac NSW 2727,Tesla,12,DC,175 kW,-34.9244264,148.1654233,Cootamundra-gundagai Regional Council,2727.0,Fast Charging R1,accepted,coordinate_and_fuzzy_address,54.350034216739736,1.0,461335,"477 Coolac Road, Coolac, NSW, 2727","{""charger_capacities"": ""300 kW"", ""number_of_plugs"": 12.0, ""operator"": ""Tesla (including non-tesla)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,73.35595092078687,0.0,13146732524,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-06-15"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,73.35595092078687,0.0,13146732524,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 12, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-06-15"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted
